repo_name,file,repo_split,file_split,first_period_commits,second_period_commits
adamchainz/django-mysql,requirements/py39-django31.txt,Validation,Train,4,11
elfmz/far2l,CMakeLists.txt,Train,Test,4,11
adamchainz/django-mysql,requirements/py38-django30.txt,Validation,Train,4,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/instancefieldaccesslevels/output_wasm/module.wat.txt,Train,Train,4,11
adamchainz/django-mysql,requirements/py36-django31.txt,Validation,Train,4,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/staticfieldinitializer/output_wasm/module.wat.txt,Train,Train,4,11
GoogleCloudPlatform/python-docs-samples,trace/cloud-trace-demo-app-opentelemetry/app/requirements.txt,Train,Train,4,11
adamchainz/django-mysql,requirements/py36-django30.txt,Validation,Train,4,11
adamchainz/django-mysql,requirements/py38-django22.txt,Validation,Train,4,11
orfeotoolbox/OTB,Data/Baseline/OTB/Files/ioTvImageMetadataInterfaceTest_quickbird.txt,Test,Train,4,11
espressif/esp-idf,components/usb/CMakeLists.txt,Train,Train,5,11
translate/translate,requirements/optional.txt,Train,Train,5,11
mgba-emu/mgba,CMakeLists.txt,Train,Train,5,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/unreachableclass/output_wasm/module.wat.txt,Train,Train,5,11
OpenTTD/OpenTTD,src/lang/slovenian.txt,Train,Train,5,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/abstractmethodoverridedefault/output_wasm/module.wat.txt,Train,Train,5,11
CESNET/perun,perun-core/src/main/resources/postgresChangelog.txt,Validation,Test,5,11
googleapis/python-kms,samples/snippets/requirements.txt,Train,Validation,5,11
FDio/vpp,src/vnet/CMakeLists.txt,Train,Train,5,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/valueofnullable/output_wasm/module.wat.txt,Train,Train,5,11
KDE/kontactinterface,CMakeLists.txt,Train,Train,5,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/packageinfosubpackage/output_wasm/module.wat.txt,Train,Train,5,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/classliteral/output_wasm/module.wat.txt,Train,Train,5,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/jsignore/output_wasm/module.wat.txt,Train,Train,5,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/simpleliterals/output_wasm/module.wat.txt,Train,Train,5,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/staticinitializers/output_wasm/module.wat.txt,Train,Train,5,11
babelouest/glewlwyd,CMakeLists.txt,Train,Train,5,11
edx/edx-e2e-tests,requirements/pip_tools.txt,Train,Train,5,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/multipleconstructors/output_wasm/module.wat.txt,Train,Train,5,11
openseadragon/openseadragon,changelog.txt,Test,Train,5,11
AndroidX/androidx,fragment/fragment/api/restricted_current.txt,Train,Train,6,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/devirtualizedcalls/output_wasm/module.wat.txt,Train,Train,6,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/instancequalifieronstaticfield/output_wasm/module.wat.txt,Train,Train,6,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/annotation/output_wasm/module.wat.txt,Train,Train,6,11
scieloorg/opac,requirements.txt,Train,Train,6,11
ETLCPP/etl,test/sanity-check/c++14/CMakeLists.txt,Train,Test,6,11
apache/skywalking,tools/dependencies/known-oap-backend-dependencies.txt,Train,Train,6,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/exception/output_wasm/module.wat.txt,Train,Train,6,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/forstatement/output_wasm/module.wat.txt,Train,Train,6,11
OpenTTD/OpenTTD,src/lang/latvian.txt,Train,Train,6,11
ETLCPP/etl,test/sanity-check/c++17/CMakeLists.txt,Train,Train,6,11
AndroidX/androidx,fragment/fragment/api/current.txt,Train,Train,6,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/labelstatement/output_wasm/module.wat.txt,Train,Train,6,11
GerritCodeReview/gerrit,Documentation/licenses.txt,Test,Train,6,11
ETLCPP/etl,test/sanity-check/c++11/CMakeLists.txt,Train,Train,6,11
ETLCPP/etl,test/sanity-check/c++03/CMakeLists.txt,Train,Train,6,11
OpenTTD/OpenTTD,src/lang/slovak.txt,Train,Train,6,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/castonarrayinit/output_wasm/module.wat.txt,Train,Train,7,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/genericmethod/output_wasm/module.wat.txt,Train,Train,7,11
pressbooks/pressbooks,readme.txt,Train,Train,7,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/anonymousclass/output_wasm/module.wat.txt,Train,Train,7,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/jsvarargs/output_wasm/module.wat.txt,Train,Train,7,11
rubengc/GamiPress,readme.txt,Test,Train,7,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/jsnonnull/output_wasm/module.wat.txt,Train,Train,7,11
SatelliteQE/robottelo,requirements-optional.txt,Train,Train,7,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/jsconstructor/output_wasm/module.wat.txt,Train,Test,7,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/localclassinstaticcontext/output_wasm/module.wat.txt,Train,Validation,7,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/methodreferences/output_wasm/module.wat.txt,Train,Train,7,11
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/varargs/output_wasm/module.wat.txt,Train,Train,7,11
pal1000/mesa-dist-win,buildinfo/mingw.txt,Train,Train,8,11
AndroidX/androidx,fragment/fragment/api/public_plus_experimental_current.txt,Train,Train,9,11
jgraph/drawio,src/main/webapp/resources/dia_el.txt,Train,Train,9,11
PyCQA/pylint,requirements_test_pre_commit.txt,Train,Train,9,11
GoogleCloudPlatform/python-docs-samples,data-science-onramp/data-processing/requirements-test.txt,Train,Train,10,11
espressomd/espresso,testsuite/python/CMakeLists.txt,Train,Train,11,11
OCA/l10n-spain,setup/_metapackage/VERSION.txt,Train,Train,11,11
liqd/adhocracy4,requirements/base.txt,Train,Train,11,11
rathena/rathena,doc/script_commands.txt,Train,Train,11,11
liangliangyy/DjangoBlog,requirements.txt,Train,Train,13,11
yangfuhai/jboot,changes.txt,Train,Train,14,11
PrairieLearn/PrairieLearn,images/plbase/python-requirements.txt,Train,Train,15,11
Dallinger/Dallinger,dev-requirements.txt,Test,Test,174,523
payday-restoration/restoration-mod,mod.txt,Train,Train,1,12
ojrosten/sequoia,Source/CMakeLists.txt,Test,Train,1,12
edx/xblock-lti-consumer,requirements/pip_tools.txt,Train,Validation,2,12
AMNS/Nightingale,doc/NgaleDevelopmentLog.txt,Train,Train,3,12
Clefspeare13/pornhosts,submit_here/strict_adult.txt,Train,Train,3,12
simonmichael/hledger,hledger-ui/hledger-ui.txt,Train,Train,3,12
PaddlePaddle/Paddle,paddle/fluid/pybind/CMakeLists.txt,Train,Train,3,12
vespa-engine/vespa,slobrok/CMakeLists.txt,Train,Train,3,12
gitextensions/gitextensions,contributors.txt,Test,Train,3,12
ElektraInitiative/libelektra,src/bindings/jna/CMakeLists.txt,Train,Test,4,12
adamchainz/django-mysql,requirements/py39-django32.txt,Validation,Validation,4,12
adamchainz/django-mysql,requirements/py37-django32.txt,Validation,Train,4,12
adamchainz/django-mysql,requirements/py36-django32.txt,Validation,Train,4,12
adamchainz/django-mysql,requirements/py38-django32.txt,Validation,Train,4,12
netblue30/firejail,src/man/firejail-profile.txt,Train,Train,5,12
bdukes/Chocolatey-Packages,automatic/imagemagick.app - legacy/legal/VERIFICATION.txt,Train,Train,5,12
python/typeshed,requirements-tests-py3.txt,Train,Train,5,12
HumanExposure/factotum,requirements.txt,Train,Train,5,12
GoogleCloudPlatform/python-docs-samples,functions/imagemagick/requirements.txt,Train,Train,5,12
qxmpp-project/qxmpp,src/CMakeLists.txt,Train,Train,5,12
OpenTTD/OpenTTD,src/lang/turkish.txt,Train,Train,5,12
bdukes/Chocolatey-Packages,automatic/imagemagick.app/legal/VERIFICATION.txt,Train,Train,5,12
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/trycatch/output_wasm/module.wat.txt,Train,Train,6,12
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/strings/output_wasm/module.wat.txt,Train,Train,6,12
google/iree,iree/compiler/Dialect/Modules/VMVX/Transforms/CMakeLists.txt,Train,Train,6,12
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/booleanoperations/output_wasm/module.wat.txt,Train,Train,6,12
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/array/output_wasm/module.wat.txt,Train,Train,6,12
alvistack/ansible-role-docker,requirements.txt,Train,Train,6,12
AndroidX/androidx,navigation/navigation-runtime/api/public_plus_experimental_current.txt,Train,Train,6,12
edx/edx-platform,requirements/edx/coverage.txt,Train,Train,6,12
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/instanceofexpression/output_wasm/module.wat.txt,Train,Train,6,12
apple/swift,tools/driver/CMakeLists.txt,Validation,Train,6,12
languagetool-org/languagetool,languagetool-language-modules/ca/src/main/resources/org/languagetool/resource/ca/removed.txt,Train,Train,6,12
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/foreachstatement/output_wasm/module.wat.txt,Train,Test,6,12
jgraph/drawio,src/main/webapp/resources/dia_tr.txt,Train,Train,7,12
jgraph/drawio,src/main/webapp/resources/dia_lt.txt,Train,Train,7,12
kubernetes/autoscaler,cluster-autoscaler/vendor/modules.txt,Train,Train,7,12
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/interfaces/output_wasm/module.wat.txt,Train,Train,7,12
jgraph/drawio,src/main/webapp/resources/dia_de.txt,Train,Train,7,12
jgraph/drawio,src/main/webapp/resources/dia_nl.txt,Train,Train,7,12
ArduPilot/ardupilot,Tools/AP_Bootloader/board_types.txt,Train,Train,7,12
jgraph/drawio,src/main/webapp/resources/dia_uk.txt,Train,Train,7,12
jgraph/drawio,src/main/webapp/resources/dia_ca.txt,Train,Train,7,12
googleapis/python-containeranalysis,samples/snippets/requirements.txt,Test,Train,7,12
siteorigin/siteorigin-unwind,readme.txt,Train,Train,7,12
jgraph/drawio,src/main/webapp/resources/dia_es.txt,Train,Train,7,12
jgraph/drawio,src/main/webapp/resources/dia_gl.txt,Train,Train,7,12
jgraph/drawio,src/main/webapp/resources/dia_et.txt,Train,Train,7,12
jgraph/drawio,src/main/webapp/resources/dia_fi.txt,Train,Train,7,12
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/autoboxing/output_wasm/module.wat.txt,Train,Train,7,12
neo4j/neo4j-browser,NOTICE.txt,Train,Test,8,12
jgraph/drawio,src/main/webapp/resources/dia_cs.txt,Train,Train,8,12
jgraph/drawio,src/main/webapp/resources/dia_fr.txt,Train,Train,8,12
orfeotoolbox/OTB,Data/Baseline/OTB/Files/ioTvImageMetadataInterfaceTest_Radarsat2.txt,Test,Test,8,12
jgraph/drawio,src/main/webapp/resources/dia_eu.txt,Train,Train,8,12
PnX-SI/GeoNature,backend/requirements.txt,Train,Train,8,12
Dallinger/Dallinger,demos/dlgr/demos/concentration/constraints.txt,Test,Test,9,12
Dallinger/Dallinger,demos/dlgr/demos/function_learning/constraints.txt,Test,Train,9,12
Dallinger/Dallinger,demos/dlgr/demos/twentyfortyeight/constraints.txt,Test,Train,9,12
Dallinger/Dallinger,demos/dlgr/demos/iterated_drawing/constraints.txt,Test,Train,9,12
DanielAndreasen/SWEETer-Cat,requirements.txt,Train,Train,9,12
orfeotoolbox/OTB,Modules/Core/Transform/test/CMakeLists.txt,Test,Validation,9,12
Dallinger/Dallinger,demos/dlgr/demos/chatroom/constraints.txt,Test,Train,9,12
Dallinger/Dallinger,demos/dlgr/demos/rogers/constraints.txt,Test,Train,9,12
googleapis/python-speech,samples/snippets/requirements.txt,Train,Train,9,12
Dallinger/Dallinger,demos/dlgr/demos/mcmcp/constraints.txt,Test,Train,9,12
Dallinger/Dallinger,demos/dlgr/demos/vox_populi/constraints.txt,Test,Train,9,12
Dallinger/Dallinger,demos/dlgr/demos/snake/constraints.txt,Test,Train,9,12
Dallinger/Dallinger,demos/dlgr/demos/sheep_market/constraints.txt,Test,Train,9,12
ClearcodeHQ/mirakuru,requirements-lint.txt,Test,Train,10,12
m-a-d-n-e-s-s/madness,src/madness/world/CMakeLists.txt,Validation,Train,10,12
LogtalkDotOrg/logtalk3,VERSION.txt,Train,Train,11,12
knative-sandbox/eventing-prometheus,vendor/modules.txt,Train,Train,11,12
nest/nest-simulator,nestkernel/CMakeLists.txt,Test,Train,11,12
knative-sandbox/eventing-ceph,vendor/modules.txt,Train,Validation,12,12
google/iree,iree/compiler/Dialect/HAL/Target/LLVM/CMakeLists.txt,Train,Validation,12,12
siteorigin/so-css,readme.txt,Train,Train,13,12
metabrainz/listenbrainz-server,requirements.txt,Train,Train,14,12
plus3it/watchmaker,requirements/build.txt,Train,Train,14,12
GNOME/glib,docs/reference/glib/glib-sections.txt,Train,Train,14,12
pydanny/cookiecutter-django,{{cookiecutter.project_slug}}/requirements/production.txt,Train,Train,16,12
albertyw/base-flask,requirements.txt,Train,Validation,16,12
ojrosten/sequoia,output/TestSummaries/Tests/TestFramework/TestRunnerEndToEndFreeTest.txt,Test,Train,16,12
buildbot/buildbot,requirements-ci.txt,Train,Test,37,12
brainworxx/kreXX,CHANGELOG.txt,Train,Train,1,13
nextflow-io/nextflow,modules/nextflow/src/main/resources/META-INF/plugins-info.txt,Test,Test,1,13
google/iree,iree/test/e2e/models/CMakeLists.txt,Train,Train,2,13
GoogleCloudPlatform/python-docs-samples,dataflow/run_template/requirements.txt,Train,Train,2,13
GoogleCloudPlatform/python-docs-samples,datastore/schedule-export/requirements.txt,Train,Train,3,13
PaddlePaddle/Paddle,python/paddle/fluid/tests/unittests/ir/inference/CMakeLists.txt,Train,Train,3,13
googleapis/google-cloud-cpp,CMakeLists.txt,Train,Train,3,13
GoogleCloudPlatform/python-docs-samples,trace/cloud-trace-demo-app/app/requirements.txt,Train,Train,3,13
google/go-containerregistry,vendor/modules.txt,Train,Train,3,13
GoogleCloudPlatform/python-docs-samples,functions/billing/requirements.txt,Train,Train,3,13
GoogleCloudPlatform/python-docs-samples,notebooks/samples/requirements.txt,Train,Train,3,13
kimkulling/osre,src/Engine/CMakeLists.txt,Train,Train,3,13
arangodb/arangodb,arangod/CMakeLists.txt,Train,Train,3,13
AMNS/Nightingale,doc/DetailedVersionHistory_2012ToPresent.txt,Train,Train,3,13
mozilla/kitsune,requirements/default.txt,Train,Train,3,13
facebook/infer,infer/man/man1/infer-report.txt,Train,Train,4,13
bmwcarit/joynr,tests/dummyKeychain/CMakeLists.txt,Train,Train,4,13
google/iree,iree/compiler/Dialect/HAL/Transforms/test/CMakeLists.txt,Train,Train,4,13
ethereum/solidity,CMakeLists.txt,Train,Test,4,13
Recras/recras-wordpress-plugin,readme.txt,Train,Train,4,13
luspi/photoqt,CMakeLists.txt,Validation,Train,4,13
edx/repo-tools,requirements/development.txt,Train,Train,4,13
edx/repo-tools,requirements/base.txt,Train,Train,4,13
arangodb/arangodb,CMakeLists.txt,Train,Train,4,13
albertyw/base-flask,requirements-test.txt,Train,Train,5,13
OpenTTD/OpenTTD,src/lang/hungarian.txt,Train,Train,5,13
City-of-Helsinki/smbackend,requirements.txt,Train,Train,5,13
Kinto/kinto-attachment,dev-requirements.txt,Train,Train,5,13
GoogleCloudPlatform/python-docs-samples,run/image-processing/requirements.txt,Train,Train,5,13
OpenTTD/OpenTTD,src/lang/arabic_egypt.txt,Train,Train,5,13
vespa-engine/vespa,storage/src/tests/distributor/CMakeLists.txt,Train,Train,6,13
OpenTTD/OpenTTD,src/lang/japanese.txt,Train,Train,6,13
moodle/moodle,lang/en/deprecated.txt,Train,Train,6,13
jgraph/drawio,src/main/webapp/resources/dia_kn.txt,Train,Test,7,13
jgraph/drawio,src/main/webapp/resources/dia_zh.txt,Train,Test,7,13
jgraph/drawio,src/main/webapp/resources/dia_hi.txt,Train,Train,7,13
OpenTTD/OpenTTD,src/lang/norwegian_bokmal.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_no.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_hu.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_th.txt,Train,Test,7,13
jgraph/drawio,src/main/webapp/resources/dia_fil.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_mr.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_he.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_zh-tw.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_ml.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_si.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_hr.txt,Train,Test,7,13
jgraph/drawio,src/main/webapp/resources/dia_da.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_ja.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_ta.txt,Train,Test,7,13
jgraph/drawio,src/main/webapp/resources/dia_sr.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_sl.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_eo.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_lv.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_sk.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_ro.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_bn.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_ar.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_ko.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_gu.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_am.txt,Train,Test,7,13
jgraph/drawio,src/main/webapp/resources/dia_vi.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_my.txt,Train,Validation,7,13
jgraph/drawio,src/main/webapp/resources/dia_ru.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_te.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_fa.txt,Train,Validation,7,13
jgraph/drawio,src/main/webapp/resources/dia_bs.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_bg.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_pl.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_id.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_sw.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_sv.txt,Train,Train,7,13
jgraph/drawio,src/main/webapp/resources/dia_ms.txt,Train,Train,7,13
MariaDB/server,storage/connect/CMakeLists.txt,Train,Validation,8,13
gridsync/gridsync,requirements/pyinstaller.txt,Train,Train,8,13
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/nullability/output_wasm/module.wat.txt,Train,Train,8,13
GoogleCloudPlatform/python-docs-samples,storage/s3-sdk/requirements.txt,Train,Train,8,13
google/filament,filament/CMakeLists.txt,Train,Validation,8,13
stoqs/stoqs,docker/requirements/production.txt,Train,Train,10,13
StellarCN/py-stellar-base,requirements.txt,Train,Train,10,13
orfeotoolbox/OTB,Modules/Core/Metadata/test/CMakeLists.txt,Test,Train,10,13
googleapis/python-translate,samples/snippets/requirements.txt,Train,Train,11,13
googleapis/python-translate,samples/snippets/hybrid_glossaries/requirements.txt,Train,Train,12,13
EasyRPG/Player,CMakeLists.txt,Train,Train,12,13
paperManu/splash,tests/CMakeLists.txt,Train,Validation,13,13
OpenTTD/OpenTTD,src/lang/spanish_MX.txt,Train,Validation,14,13
googleapis/python-bigquery,samples/snippets/requirements.txt,Train,Train,17,13
kbase/narrative,src/requirements.txt,Train,Train,18,13
dotnet/roslyn,src/Compilers/VisualBasic/Portable/PublicAPI.Unshipped.txt,Train,Validation,64,13
edx/xblock-lti-consumer,requirements/tox.txt,Train,Train,1,14
AscEmu/AscEmu,CMakeLists.txt,Train,Train,2,14
Ouranosinc/Magpie,requirements.txt,Train,Train,2,14
GoogleCloudPlatform/python-docs-samples,functions/slack/requirements.txt,Train,Train,3,14
AndroidX/androidx,activity/activity/api/public_plus_experimental_current.txt,Train,Train,3,14
kubernetes/cloud-provider-gcp,vendor/modules.txt,Train,Train,3,14
plotly/plotly.py,doc/requirements.txt,Train,Train,3,14
espressif/esp-idf,components/wpa_supplicant/CMakeLists.txt,Train,Train,4,14
ValeevGroup/tiledarray,CMakeLists.txt,Train,Train,4,14
darktable-org/darktable,src/CMakeLists.txt,Train,Train,4,14
edx/edx-rest-api-client,requirements/pip.txt,Train,Test,4,14
xyproto/algernon,vendor/modules.txt,Test,Train,4,14
bmwcarit/joynr,tests/performance-test/CMakeLists.txt,Train,Train,4,14
bmwcarit/joynr,tests/inter-language-test/CMakeLists.txt,Train,Test,4,14
bmwcarit/joynr,tests/standalone-pt/pt-cpp-apps/CMakeLists.txt,Train,Train,4,14
espressif/esp-idf,components/esp_system/CMakeLists.txt,Train,Train,5,14
bmwcarit/joynr,tests/system-integration-test/sit-cpp-app/CMakeLists.txt,Train,Train,5,14
googleapis/google-cloud-cpp,google/cloud/CMakeLists.txt,Train,Train,5,14
edison7500/dugong,requirements/base.txt,Train,Train,5,14
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/compiletimeconstant/output_wasm/module.wat.txt,Train,Train,5,14
KDE/kldap,CMakeLists.txt,Train,Train,5,14
GoogleCloudPlatform/python-docs-samples,appengine/standard_python3/django/requirements.txt,Train,Train,6,14
googleapis/gapic-generator-python,requirements.txt,Train,Train,6,14
GoogleCloudPlatform/python-docs-samples,run/idp-sql/requirements.txt,Train,Test,6,14
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/gwtincompatible/output_wasm/module.wat.txt,Train,Train,6,14
edx/credentials,requirements/docs.txt,Validation,Train,6,14
mozilla/addons-server,requirements/dev.txt,Train,Train,6,14
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/jstypeenum/output_wasm/module.wat.txt,Train,Train,6,14
qutebrowser/qutebrowser,misc/requirements/requirements-pyinstaller.txt,Train,Validation,6,14
jgraph/drawio,src/main/webapp/resources/dia_pt.txt,Train,Train,7,14
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/enums/output_wasm/module.wat.txt,Train,Train,7,14
PyCQA/pylint,requirements_test.txt,Train,Train,7,14
ethereum/solidity,libyul/CMakeLists.txt,Train,Train,7,14
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/deprecated/output_wasm/module.wat.txt,Train,Train,7,14
poseidon/typhoon,requirements.txt,Test,Train,7,14
orfeotoolbox/OTB,Data/Baseline/OTB/Files/ioTvImageMetadataInterfaceTest_Sentinel1.txt,Test,Test,7,14
systemd/systemd,meson_options.txt,Train,Train,7,14
PyCQA/pylint,requirements_test_min.txt,Train,Train,8,14
cloudposse/geodesic,requirements.txt,Train,Train,8,14
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/libraryinfo/output_wasm/module.wat.txt,Train,Train,8,14
OpenTTD/OpenTTD,src/lang/spanish.txt,Train,Train,8,14
kiwitcms/Kiwi,requirements/base.txt,Train,Test,8,14
zephyrproject-rtos/zephyr,modules/trusted-firmware-m/CMakeLists.txt,Train,Train,8,14
Willster419/RelhaxModpackDatabase,resources/databaseUpdate.txt,Train,Train,9,14
knative-sandbox/eventing-github,vendor/modules.txt,Validation,Train,9,14
opencb/opencga,opencga-catalog/src/main/resources/catalog-indexes.txt,Train,Train,9,14
opengisch/QField,src/core/CMakeLists.txt,Train,Train,9,14
GoogleCloudPlatform/python-docs-samples,notebooks/requirements.txt,Train,Train,9,14
Dallinger/Dallinger,demos/dlgr/demos/bartlett1932/constraints.txt,Test,Train,9,14
LogtalkDotOrg/logtalk3,manuals/_sources/devtools/lgtunit.rst.txt,Train,Train,9,14
d120/pyophase,requirements/base.txt,Train,Train,10,14
ray-project/ray,python/requirements.txt,Train,Train,11,14
openshift/origin,vendor/modules.txt,Train,Train,12,14
fiduswriter/fiduswriter,fiduswriter/version.txt,Train,Train,12,14
liqd/a4-meinberlin,requirements/dev.txt,Train,Validation,13,14
cnr-isti-vclab/meshlab,src/CMakeLists.txt,Train,Train,16,14
nest/nest-simulator,pynest/CMakeLists.txt,Test,Train,18,14
rncbc/qjackctl,CMakeLists.txt,Validation,Train,1,15
linuxdeepin/dde-control-center,src/frame/CMakeLists.txt,Train,Test,1,15
anselmobd/fo2,requirements.txt,Validation,Train,3,15
mozilla/relman-auto-nag,requirements.txt,Train,Validation,3,15
orfeotoolbox/OTB,CMakeLists.txt,Test,Train,3,15
nginxinc/kubernetes-ingress,perf-tests/requirements.txt,Train,Train,3,15
UrLab/incubator,requirements.txt,Train,Train,4,15
espressif/esp-idf,CMakeLists.txt,Train,Train,4,15
Admiral-Fish/PokeFinder,Source/Core/CMakeLists.txt,Train,Train,4,15
j256/ormlite-core,src/main/javadoc/doc-files/changelog.txt,Train,Train,4,15
GoogleCloudPlatform/python-docs-samples,ml_engine/online_prediction/requirements.txt,Train,Train,5,15
GoogleCloudPlatform/python-docs-samples,run/markdown-preview/requirements-test.txt,Train,Train,5,15
GoogleCloudPlatform/python-docs-samples,endpoints/getting-started/clients/service_to_service_non_default/requirements.txt,Train,Train,5,15
GoogleCloudPlatform/python-docs-samples,auth/api-client/requirements.txt,Train,Train,5,15
GoogleCloudPlatform/python-docs-samples,healthcare/api-client/v1/hl7v2/requirements.txt,Train,Train,5,15
davidorlea/homeassistant-config,requirements.txt,Train,Train,5,15
DGtal-team/DGtalTools,CMakeLists.txt,Train,Train,5,15
GoogleCloudPlatform/python-docs-samples,kubernetes_engine/api-client/requirements.txt,Train,Train,5,15
GoogleCloudPlatform/python-docs-samples,storage/api/requirements.txt,Train,Train,5,15
GoogleCloudPlatform/python-docs-samples,healthcare/api-client/v1/datasets/requirements.txt,Train,Train,5,15
GoogleCloudPlatform/python-docs-samples,storage/transfer_service/requirements.txt,Train,Train,5,15
GoogleCloudPlatform/python-docs-samples,monitoring/api/v3/api-client/requirements.txt,Train,Train,5,15
GoogleCloudPlatform/python-docs-samples,compute/api/requirements.txt,Train,Train,5,15
GoogleCloudPlatform/python-docs-samples,jobs/v3/api_client/requirements.txt,Train,Train,5,15
languagetool-org/languagetool,languagetool-language-modules/en/src/main/resources/org/languagetool/resource/en/removed.txt,Train,Train,6,15
google/j2cl,transpiler/javatests/com/google/j2cl/readable/java/switchstatement/output_wasm/module.wat.txt,Train,Train,6,15
GoogleCloudPlatform/python-docs-samples,compute/auth/requirements.txt,Train,Train,6,15
GoogleCloudPlatform/python-docs-samples,compute/oslogin/requirements.txt,Train,Train,6,15
OpenTTD/OpenTTD,src/lang/polish.txt,Train,Train,6,15
rabauke/mpl,test/CMakeLists.txt,Train,Train,6,15
apache/airflow,CHANGELOG.txt,Train,Train,6,15
alisw/AliPhysics,CMakeLists.txt,Train,Train,6,15
edx/edx-rest-api-client,requirements/base.txt,Train,Train,6,15
OpenTTD/OpenTTD,src/lang/vietnamese.txt,Train,Train,6,15
jgraph/drawio,src/main/webapp/resources/dia_pt-br.txt,Train,Train,7,15
DGtal-team/DGtal,CMakeLists.txt,Train,Train,7,15
